,lien_http,note,Nb_votes,Nb_carnets,Titre,Temps,Niveau,eco,nb_part,ingrédients,recettes,recettes_nettoyees,cal_recette,cal_par_portion,tps_course_affichage,tps_marche_affichage,tps_velo_affichage,tps_course_min,tps_marche_min,tps_velo_min
638,https://www.marmiton.org/recettes/recette_gateau-russe-de-noel_33923.aspx,4.3,3.0,293.0,Gâteau russe de noël,40 min,facile,bon marché,6.0,"['4 oeufs', '125 g de beurre', '100 g de sucre semoule', '200 g de sucre glace', '200 g de farine', '100 g de noix', '1 sachet de sucre vanillé', '1 cuillère à soupe de chocolat en poudre']","{'oeuf': [4.0, 'unite'], 'beurre': [125.0, 'g'], 'semoule': [100.0, 'g'], 'sucre glace': [200.0, 'g'], 'farine': [200.0, 'g'], 'noix': [100.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'chocolat': [10.0, 'g']}","{'oeuf': [4.0, 'unite'], 'beurre': [125.0, 'g'], 'semoule': [100.0, 'g'], 'sucre glace': [200.0, 'g'], 'farine': [200.0, 'g'], 'noix': [100.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'chocolat': [10.0, 'g']}",3874.29,645.715,1h11,3h35,2h9,71,215,129
639,https://www.marmiton.org/recettes/recette_buche-de-noel-addy_65673.aspx,4.5,2.0,39.0,Bûche de Noël Addy,30 min,très facile,bon marché,6.0,"['275 g de biscuit cuiller', '100 g de sucre en poudre', '150 g de beurre mou', ""2 jaunes d'oeuf"", '1 verre de café fort', '50 g de chocolat à cuire (pour le glaçage)']","{'biscuit': [275.0, 'g'], 'sucre': [100.0, 'g'], 'beurre': [150.0, 'g'], 'oeuf': [2.0, 'unite'], 'café': [150.0, 'g'], 'chocolat': [50.0, 'g']}","{'biscuit': [275.0, 'g'], 'sucre': [100.0, 'g'], 'beurre': [150.0, 'g'], 'oeuf': [2.0, 'unite'], 'café': [150.0, 'g'], 'chocolat': [50.0, 'g']}",2687.95,447.9916666666666,49 min,2h29,1h29,49,149,89
640,https://www.marmiton.org/recettes/recette_fondue-vigneronne-de-noel_65593.aspx,5.0,1.0,184.0,Fondue vigneronne de Noël,30 min,très facile,Coût moyen,4.0,"['2 vin (Bourgogne, Côtes du Rhône, ou vin bon marché)', '3 cuillères à café de sel', '2 cuillères à soupe de sel de céleri', '2 cuillères à soupe de sucre', ""3 gousses d'ail"", '10 grains de coriandre', '8 clous de girofle', '10 grains de poivre', '1 piment ou un peu de harissa pour ceux qui aiment le piquant', '500 g de viande de bœuf']","{'vin': [2.0, 'unite'], 'café': [3.0, 'unite'], 'sel': [2.0, 'unite'], 'sucre': [2.0, 'unite'], 'ail': [3.0, 'unite'], 'coriandre': [10.0, 'unite'], 'clous de girofle': [8.0, 'unite'], 'poivre': [10.0, 'unite'], 'harissa': [1.0, 'unite'], 'bœuf': [500.0, 'g']}","{'vin': [2.0, 'unite'], 'café': [3.0, 'unite'], 'sel': [2.0, 'unite'], 'sucre': [2.0, 'unite'], 'ail': [3.0, 'unite'], 'coriandre': [10.0, 'unite'], 'clous de girofle': [8.0, 'unite'], 'poivre': [10.0, 'unite'], 'harissa': [1.0, 'unite'], 'bœuf': [500.0, 'g']}",1385.1399999999999,346.28499999999997,38 min,1h55,1h9,38,115,69
641,https://www.marmiton.org/recettes/recette_galettes-d-avoine-au-jambon_58412.aspx,4.5,4.0,527.0,Galettes d'avoine au jambon,25 min,facile,bon marché,4.0,"[""120 g de flocons d'avoine"", '80 g de gruyère râpé', '2 tranches de jambon blanc', '1 grand verre de lait', '2 oeufs', ""100 g d'olives noires dénoyautées"", 'Poivre', 'Sel']","{'jambon blanc': [2.0, 'unite'], 'lait': [1.0, 'unite'], 'oeuf': [2.0, 'unite'], 'olives noires': [100.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'jambon blanc': [2.0, 'unite'], 'lait': [1.0, 'unite'], 'oeuf': [2.0, 'unite'], 'olives noires': [100.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",607.1239999999999,151.78099999999998,16 min,50 min,30 min,16,50,30
642,https://www.marmiton.org/recettes/recette_coulom-brioche-d-avant-noel_41218.aspx,4.0,1.0,130.0,coulom (brioche d'avant Noël),1h15,facile,bon marché,8.0,"['500 g de farine', '100 g de sucre', '200 g de beurre', '2 oeufs', '20 g de levure de boulanger', 'Lait', '1 pincée de sel', ""zeste de citron et d'orange"", ""Eau de fleur d'oranger"", ""1 jaune d'oeuf pour dorer"", 'Praline', 'Sucre glace']","{'farine': [500.0, 'g'], 'sucre': [100.0, 'g'], 'beurre': [200.0, 'g'], 'oeuf': [2.0, 'unite'], 'lait': [1, 'unite'], 'sel': [1, 'g'], 'citron': [1, 'unite'], 'orange': [1, 'unite'], 'oeuf2': [1.0, 'unite'], 'sucre glace': [1, 'unite']}","{'farine': [500.0, 'g'], 'sucre': [100.0, 'g'], 'beurre': [200.0, 'g'], 'oeuf': [2.0, 'unite'], 'lait': [1, 'unite'], 'sel': [1, 'g'], 'citron': [1, 'unite'], 'orange': [1, 'unite'], 'oeuf2': [1.0, 'unite'], 'sucre glace': [1, 'unite']}",4652.830000000001,581.6037500000001,1h4,3h13,1h56,64,193,116
643,https://www.marmiton.org/recettes/recette_galette-aux-deux-sons_84638.aspx,4.3,4.0,126.0,Galette aux deux sons,7 min,très facile,bon marché,1.0,"['1 cuillère à soupe de fromage blanc allégé', '2 cuillères à soupe de son de blé', ""2 cuillères à soupe d'avoine"", '1 oeuf', ""1 cuillère à soupe de fleur d'oranger"", '1 cuillère à soupe de vanille liquide', ""30 gouttes d'édulcorant"", 'Cannelle en poudre', ""1 cuillère à soupe d'huile d'olive""]","{'fromage blanc': [10.0, 'g'], 'son de blé': [2.0, 'unite'], 'oeuf': [1.0, 'unite'], 'orange': [10.0, 'g'], 'édulcorant': [30.0, 'unite'], 'cannelle en poudre': [1, 'unite']}","{'fromage blanc': [10.0, 'g'], 'son de blé': [2.0, 'unite'], 'oeuf': [1.0, 'unite'], 'orange': [10.0, 'g'], 'édulcorant': [30.0, 'unite'], 'cannelle en poudre': [1, 'unite']}",476.08200000000005,476.08200000000005,52 min,2h38,1h35,52,158,95
644,https://www.marmiton.org/recettes/recette_galettes-de-viande-surprise_10773.aspx,4.3,4.0,216.0,Galettes de viande surprise,35 min,facile,Coût moyen,4.0,"['300 g de veau', '300 g de poulet (restes de poulet rôti éventuellement)', '100 g de comté', '50 g de beurre', ""2 jaunes d'oeuf"", 'Thym', 'Poivre', 'Sel']","{'veau': [300.0, 'g'], 'poulet rôti': [300.0, 'g'], 'comté': [100.0, 'g'], 'beurre': [50.0, 'g'], 'oeuf': [2.0, 'unite'], 'thym': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'veau': [300.0, 'g'], 'poulet rôti': [300.0, 'g'], 'comté': [100.0, 'g'], 'beurre': [50.0, 'g'], 'oeuf': [2.0, 'unite'], 'thym': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",2316.984,579.246,1h4,3h13,1h55,64,193,115
645,https://www.marmiton.org/recettes/recette_veritables-galettes-bretonnes-geantes_21831.aspx,3.8,11.0,344.0,Véritables galettes bretonnes géantes,30 min,facile,bon marché,6.0,"['250 g de farine', '140 g de beurre', '130 g de sucre', ""1 jaune d'oeuf"", '1 cuillère à soupe de rhum', '1 grosse pincée de sel']","{'farine': [250.0, 'g'], 'beurre': [140.0, 'g'], 'sucre': [130.0, 'g'], 'oeuf': [1.0, 'unite'], 'rhum': [10.0, 'g'], 'sel': [1.0, 'unite']}","{'farine': [250.0, 'g'], 'beurre': [140.0, 'g'], 'sucre': [130.0, 'g'], 'oeuf': [1.0, 'unite'], 'rhum': [10.0, 'g'], 'sel': [1.0, 'unite']}",2569.3999999999996,428.2333333333333,47 min,2h22,1h25,47,142,85
646,https://www.marmiton.org/recettes/recette_galette-charentaise-facon-mignet_95020.aspx,4.3,3.0,53.0,Galette charentaise façon Mignet,35 min,très facile,bon marché,6.0,"['200 g de farine', '2 oeufs', '200 g de sucre', '100 g de beurre', '1 sel', 'Citron']","{'farine': [200.0, 'g'], 'oeuf': [2.0, 'unite'], 'sucre': [200.0, 'g'], 'beurre': [100.0, 'g'], 'sel': [1.0, 'unite'], 'citron': [1, 'unite']}","{'farine': [200.0, 'g'], 'oeuf': [2.0, 'unite'], 'sucre': [200.0, 'g'], 'beurre': [100.0, 'g'], 'sel': [1.0, 'unite'], 'citron': [1, 'unite']}",2476.02,412.67,45 min,2h17,1h22,45,137,82
647,https://www.marmiton.org/recettes/recette_galettes-de-courgettes-rapides_22473.aspx,4.0,9.0,366.0,Galettes de courgettes rapides,20 min,facile,bon marché,2.0,"['1 courgette moyenne', '4 oeufs', 'Chapelure', 'Farine', 'Poivre', 'Sel']","{'courgette': [1.0, 'unite'], 'oeuf': [4.0, 'unite'], 'farine': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'courgette': [1.0, 'unite'], 'oeuf': [4.0, 'unite'], 'farine': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",862.544,431.272,47 min,2h23,1h26,47,143,86
648,https://www.marmiton.org/recettes/recette_galette-de-courgettes-et-mozzarella_42001.aspx,3.6,5.0,190.0,galette de courgettes et mozzarella,50 min,facile,bon marché,3.0,"['3 courgettes', '4 cuillères à soupe de farine', '2 oeufs', '1/2 boule de mozzarella', 'Herbes de Provence', 'Ail', 'échalote', 'Poivre', 'Sel']","{'courgette': [3.0, 'unite'], 'farine': [4.0, 'unite'], 'oeuf': [2.0, 'unite'], 'mozzarella': [1, 'unite'], 'ail': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'courgette': [3.0, 'unite'], 'farine': [4.0, 'unite'], 'oeuf': [2.0, 'unite'], 'mozzarella': [1, 'unite'], 'ail': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",2129.254,709.7513333333333,1h18,3h56,2h21,78,236,141
649,https://www.marmiton.org/recettes/recette_galette-de-courgettes-au-comte_62500.aspx,4.3,4.0,320.0,Galette de courgettes au comté,55 min,très facile,bon marché,4.0,"['2 courgettes moyennes', '2 pommes de terre moyennes', ""1 gousse d'ail"", '1 oeuf', '100 g de comté râpé', ""2 cuillères à soupe d'huile d'olive ou autre"", 'Beurre pour moule', 'Muscade', 'Poivre', 'Sel']","{'courgette': [2.0, 'unite'], 'pomme': [2.0, 'unite'], 'ail': [4.0, 'g'], 'oeuf': [1.0, 'unite'], 'comté': [100.0, 'g'], 'beurre': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'courgette': [2.0, 'unite'], 'pomme': [2.0, 'unite'], 'ail': [4.0, 'g'], 'oeuf': [1.0, 'unite'], 'comté': [100.0, 'g'], 'beurre': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",889.504,222.376,24 min,1h14,44 min,24,74,44
650,https://www.marmiton.org/recettes/recette_galettes-de-sarrasin-au-camembert_10843.aspx,3.4,5.0,217.0,Galettes de sarrasin au camembert,30 min,Niveau moyen,Coût moyen,6.0,"['250 g de farine de sarrasin', '1 oeuf entier', 'Sel', 'Eau', '1 camembert', 'Herbes de Provence', 'Beurre']","{'sarrasin': [250.0, 'g'], 'oeuf': [1.0, 'unite'], 'sel': [1, 'unite'], 'eau': [1, 'unite'], 'camembert': [1.0, 'unite'], 'beurre': [1, 'unite']}","{'sarrasin': [250.0, 'g'], 'oeuf': [1.0, 'unite'], 'sel': [1, 'unite'], 'eau': [1, 'unite'], 'camembert': [1.0, 'unite'], 'beurre': [1, 'unite']}",1152.1,192.01666666666665,21 min,1h4,38 min,21,64,38
651,https://www.marmiton.org/recettes/recette_galettes-indiennes-de-zakoo44_67925.aspx,3.0,2.0,84.0,Galettes indiennes de Zakoo44,30 min,très facile,bon marché,5.0,"['250 g de farine de pois chiches grillés (épicerie chinoise ou magasin bio)', '1.5 farine en eau', 'Curry de Madras (fort)', 'Fleur de sel', 'Poivre', 'Sésame complètes bio', ""2 cuillères à soupe d'huile d'olive + pour la cuisson""]","{'pois chiches': [250.0, 'g'], 'farine': [1.5, 'unite'], 'curry': [1, 'unite'], 'sel': [1, 'unite'], 'poivre': [1, 'unite']}","{'pois chiches': [250.0, 'g'], 'farine': [1.5, 'unite'], 'curry': [1, 'unite'], 'sel': [1, 'unite'], 'poivre': [1, 'unite']}",1591.6989999999998,318.33979999999997,35 min,1h46,1h3,35,106,63
652,https://www.marmiton.org/recettes/recette_galettes-de-saint-jacques_85744.aspx,4.0,1.0,49.0,Galettes de saint-Jacques,55 min,Niveau moyen,Coût moyen,6.0,"['500 g de coquille saint-jacques décortiquées (fraîches ou congelées)', '2 cuillères à soupe de farine', '3 oeufs', '50 g de beurre', '2 cuillères à soupe de crème fraîche épaisse', '2 dosettes de safran en filaments', '1 poivron rouge', '25 cl de crème fleurette', 'Persil', 'Poivre du moulin', 'Sel']","{'gelée': [500.0, 'g'], 'farine': [2.0, 'unite'], 'oeuf': [3.0, 'unite'], 'beurre': [50.0, 'g'], 'crème fraîche': [2.0, 'unite'], 'safran': [2.0, 'unite'], 'poivron rouge': [1.0, 'unite'], 'crème': [250.0, 'g'], 'persil': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'gelée': [500.0, 'g'], 'farine': [2.0, 'unite'], 'oeuf': [3.0, 'unite'], 'beurre': [50.0, 'g'], 'crème fraîche': [2.0, 'unite'], 'safran': [2.0, 'unite'], 'poivron rouge': [1.0, 'unite'], 'crème': [250.0, 'g'], 'persil': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",3656.3819999999996,609.3969999999999,1h7,3h23,2h1,67,203,121
653,https://www.marmiton.org/recettes/recette_galettes-de-courgette-turquie_41278.aspx,2.0,1.0,84.0,Galettes de courgette (Turquie),35 min,très facile,bon marché,4.0,"['1 kg de courgette', '3 oeufs', '5 oignons frais', '3 piments verts doux ou forts, selon le goût', '3 grosses cuillères à soupe de farine', 'Poivre', 'Sel', 'Huile de tournesol']","{'courgette': [1000.0, 'g'], 'oeuf': [3.0, 'unite'], 'oignon': [5.0, 'unite'], 'piment': [3.0, 'unite'], 'farine': [3.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'huile de tournesol': [1, 'unite']}","{'courgette': [1000.0, 'g'], 'oeuf': [3.0, 'unite'], 'oignon': [5.0, 'unite'], 'piment': [3.0, 'unite'], 'farine': [3.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'huile de tournesol': [1, 'unite']}",2137.664,534.416,59 min,2h58,1h46,59,178,106
654,https://www.marmiton.org/recettes/recette_fondue-vigneronne-de-noel_65593.aspx,5.0,1.0,184.0,Fondue vigneronne de Noël,30 min,très facile,Coût moyen,4.0,"['2 vin (Bourgogne, Côtes du Rhône, ou vin bon marché)', '3 cuillères à café de sel', '2 cuillères à soupe de sel de céleri', '2 cuillères à soupe de sucre', ""3 gousses d'ail"", '10 grains de coriandre', '8 clous de girofle', '10 grains de poivre', '1 piment ou un peu de harissa pour ceux qui aiment le piquant', '500 g de viande de bœuf']","{'vin': [2.0, 'unite'], 'café': [3.0, 'unite'], 'sel': [2.0, 'unite'], 'sucre': [2.0, 'unite'], 'ail': [3.0, 'unite'], 'coriandre': [10.0, 'unite'], 'clous de girofle': [8.0, 'unite'], 'poivre': [10.0, 'unite'], 'harissa': [1.0, 'unite'], 'bœuf': [500.0, 'g']}","{'vin': [2.0, 'unite'], 'café': [3.0, 'unite'], 'sel': [2.0, 'unite'], 'sucre': [2.0, 'unite'], 'ail': [3.0, 'unite'], 'coriandre': [10.0, 'unite'], 'clous de girofle': [8.0, 'unite'], 'poivre': [10.0, 'unite'], 'harissa': [1.0, 'unite'], 'bœuf': [500.0, 'g']}",1385.1399999999999,346.28499999999997,38 min,1h55,1h9,38,115,69
655,https://www.marmiton.org/recettes/recette_coulom-brioche-d-avant-noel_41218.aspx,4.0,1.0,130.0,coulom (brioche d'avant Noël),1h15,facile,bon marché,8.0,"['500 g de farine', '100 g de sucre', '200 g de beurre', '2 oeufs', '20 g de levure de boulanger', 'Lait', '1 pincée de sel', ""zeste de citron et d'orange"", ""Eau de fleur d'oranger"", ""1 jaune d'oeuf pour dorer"", 'Praline', 'Sucre glace']","{'farine': [500.0, 'g'], 'sucre': [100.0, 'g'], 'beurre': [200.0, 'g'], 'oeuf': [2.0, 'unite'], 'lait': [1, 'unite'], 'sel': [1, 'g'], 'citron': [1, 'unite'], 'orange': [1, 'unite'], 'oeuf2': [1.0, 'unite'], 'sucre glace': [1, 'unite']}","{'farine': [500.0, 'g'], 'sucre': [100.0, 'g'], 'beurre': [200.0, 'g'], 'oeuf': [2.0, 'unite'], 'lait': [1, 'unite'], 'sel': [1, 'g'], 'citron': [1, 'unite'], 'orange': [1, 'unite'], 'oeuf2': [1.0, 'unite'], 'sucre glace': [1, 'unite']}",4652.830000000001,581.6037500000001,1h4,3h13,1h56,64,193,116
656,https://www.marmiton.org/recettes/recette_galette-a-l-anis-vert_24431.aspx,0.0,0.0,18.0,Galette à l'anis vert,50 min,facile,Coût moyen,6.0,"['200 g de farine', '1 sachet de levure de boulanger', '150 g de beurre mou', '1 oeuf', '1 cuillère à soupe de sucre', '1 pincée de sel', ""1 cuillère à soupe d'anis vert en grains"", ""1 jaune d'oeuf""]","{'farine': [200.0, 'g'], 'beurre': [150.0, 'g'], 'oeuf': [1.0, 'unite'], 'sucre': [10.0, 'g'], 'sel': [1, 'g'], 'anis': [10.0, 'g'], 'oeuf2': [1.0, 'unite']}","{'farine': [200.0, 'g'], 'beurre': [150.0, 'g'], 'oeuf': [1.0, 'unite'], 'sucre': [10.0, 'g'], 'sel': [1, 'g'], 'anis': [10.0, 'g'], 'oeuf2': [1.0, 'unite']}",2075.8,345.9666666666667,38 min,1h55,1h9,38,115,69
657,https://www.marmiton.org/recettes/recette_galette-au-chocolat-rapide_164929.aspx,0.0,0.0,88.0,Galette au chocolat rapide,45 min,très facile,bon marché,8.0,"['2 pâtes feuilletées', '200 g de chocolat à cuire', '20 g de beurre', '1 oeuf entier', '2 cuillères à soupe de crème fraîche', 'Lait + sucre.']","{'pâtes feuilletées': [2.0, 'unite'], 'chocolat': [200.0, 'g'], 'beurre': [20.0, 'g'], 'oeuf': [1.0, 'unite'], 'crème fraîche': [2.0, 'unite'], 'sucre': [1, 'unite']}","{'pâtes feuilletées': [2.0, 'unite'], 'chocolat': [200.0, 'g'], 'beurre': [20.0, 'g'], 'oeuf': [1.0, 'unite'], 'crème fraîche': [2.0, 'unite'], 'sucre': [1, 'unite']}",1953.61,244.20125,27 min,1h21,48 min,27,81,48
658,https://www.marmiton.org/recettes/recette_galettes-sucrees-aux-gaudes_52686.aspx,0.0,0.0,28.0,Galettes sucrées aux gaudes,25 min,facile,bon marché,6.0,"['125 g de farine de maïs grillé', '75 g de farine de blé', '2 oeufs', '3 cuillères à soupe de sucre', ""3 cuillères à soupe d'huile"", '1 pincée de sel', '1/4 l de lait', 'Rhum', ""Fleur d'oranger""]","{'farine de maïs': [125.0, 'g'], 'farine': [75.0, 'g'], 'oeuf': [2.0, 'unite'], 'sucre': [3.0, 'unite'], 'sel': [1, 'g'], 'lait': [1000.0, 'g'], 'rhum': [1, 'unite'], 'orange': [1, 'unite']}","{'farine de maïs': [125.0, 'g'], 'farine': [75.0, 'g'], 'oeuf': [2.0, 'unite'], 'sucre': [3.0, 'unite'], 'sel': [1, 'g'], 'lait': [1000.0, 'g'], 'rhum': [1, 'unite'], 'orange': [1, 'unite']}",1752.0100000000002,292.0016666666667,32 min,1h37,58 min,32,97,58
659,https://www.marmiton.org/recettes/recette_galettes-glacees-au-citron_19491.aspx,0.0,0.0,41.0,Galettes glacées au citron,35 min,facile,Coût moyen,6.0,"['200 g de beurre', '150 g de sucre fin', ""4 jaunes d'oeuf"", '125 g de raisin de Corinthe', ""200 g d'amandes (de noix ou de noisettes) en poudre"", '1 pointe de couteau de cannelle', '300 g de farine', '100 g de sucre glace', ""1 blanc d'oeuf"", '1/2 citron']","{'beurre': [200.0, 'g'], 'sucre': [150.0, 'g'], 'oeuf': [4.0, 'unite'], 'raisin': [125.0, 'g'], 'noisettes': [200.0, 'g'], 'cannelle': [1.0, 'unite'], 'farine': [300.0, 'g'], 'sucre glace': [100.0, 'g'], 'oeuf2': [1.0, 'unite'], 'citron': [1, 'unite']}","{'beurre': [200.0, 'g'], 'sucre': [150.0, 'g'], 'oeuf': [4.0, 'unite'], 'raisin': [125.0, 'g'], 'noisettes': [200.0, 'g'], 'cannelle': [1.0, 'unite'], 'farine': [300.0, 'g'], 'sucre glace': [100.0, 'g'], 'oeuf2': [1.0, 'unite'], 'citron': [1, 'unite']}",5396.0830000000005,899.3471666666668,1h39,4h59,2h59,99,299,179
660,https://www.marmiton.org/recettes/recette_galettes-de-ble-noir-faciles_24659.aspx,3.0,2.0,136.0,Galettes de blé noir faciles,45 min,très facile,bon marché,4.0,"['500 g de farine de blé noir', '2 oeufs entiers', '50 cl de lait Ribot', '1 pincée de sel', ""1 cuillère à café d'huile"", 'Eau']","{'farine': [500.0, 'g'], 'oeuf': [2.0, 'unite'], 'lait': [500.0, 'g'], 'sel': [1, 'g'], 'café': [10.0, 'g'], 'eau': [1, 'unite']}","{'farine': [500.0, 'g'], 'oeuf': [2.0, 'unite'], 'lait': [500.0, 'g'], 'sel': [1, 'g'], 'café': [10.0, 'g'], 'eau': [1, 'unite']}",2318.2999999999997,579.5749999999999,1h4,3h13,1h55,64,193,115
661,https://www.marmiton.org/recettes/recette_galettes-de-pain-au-barbecue_31847.aspx,3.0,2.0,68.0,galettes de pain au barbecue,7 min,très facile,bon marché,12.0,"['500 g de farine (1/2 blanche, 1/2 complète)', '1 sachet de levure sèche', '3 dl d\'eau ou de lait fermenté (du ""vieux lait"" qui traîne fait parfaitement l\'affaire)', ""1 cuillère à soupe d'huile de sésame"", '2 cuillères à café de sel', '1 cuillère à soupe de sucre']","{'farine': [500.0, 'g'], 'levure sèche': [7.0, 'g'], 'lait': [300.0, 'g'], 'huile de sésame': [10.0, 'g'], 'café': [2.0, 'unite'], 'sucre': [10.0, 'g']}","{'farine': [500.0, 'g'], 'levure sèche': [7.0, 'g'], 'lait': [300.0, 'g'], 'huile de sésame': [10.0, 'g'], 'café': [2.0, 'unite'], 'sucre': [10.0, 'g']}",2159.79,179.9825,19 min,59 min,35 min,19,59,35
662,https://www.marmiton.org/recettes/recette_galette-epicee-quinoa-millet-sesame_95171.aspx,3.0,2.0,76.0,Galette épicée quinoa-millet-sésame,1h30,Niveau moyen,Coût moyen,4.0,"['150 g de quinoa -millet-sésame', '100 g de semoule /couscous', '1 boîte de tomate concassée', '3 cuillères de curry (pour les adeptes du curry))', '2 oignons', '5 cuillères de farine', 'Sel + poivre', 'Curry', 'Paprika', 'Curcuma', 'Persil plat ou ciboulette', 'Huile']","{'millet': [150.0, 'g'], 'couscous': [100.0, 'g'], 'tomate': [1.0, 'unite'], 'curry': [3.0, 'unite'], 'oignon': [2.0, 'unite'], 'farine': [5.0, 'unite'], 'poivre': [1, 'unite'], 'curry2': [1, 'unite'], 'curcuma': [1, 'unite'], 'ciboulette': [1, 'unite']}","{'millet': [150.0, 'g'], 'couscous': [100.0, 'g'], 'tomate': [1.0, 'unite'], 'curry': [3.0, 'unite'], 'oignon': [2.0, 'unite'], 'farine': [5.0, 'unite'], 'poivre': [1, 'unite'], 'curry2': [1, 'unite'], 'curcuma': [1, 'unite'], 'ciboulette': [1, 'unite']}",3056.5919999999996,764.1479999999999,1h24,4h14,2h32,84,254,152
663,https://www.marmiton.org/recettes/recette_galettes-de-spaghetti-aux-champignons_29700.aspx,0.0,0.0,16.0,Galettes de spaghetti aux champignons,35 min,facile,Coût moyen,4.0,"['300 g de spaghetti', '200 g de champignon', '60 g de beurre', '4 oeufs', '70 g de crème fraîche', '50 g de gruyère râpé', 'Poivre', 'Sel']","{'beurre': [60.0, 'g'], 'oeuf': [4.0, 'unite'], 'crème fraîche': [70.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'beurre': [60.0, 'g'], 'oeuf': [4.0, 'unite'], 'crème fraîche': [70.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",1099.524,274.881,30 min,1h31,54 min,30,91,54
664,https://www.marmiton.org/recettes/recette_galette-de-pomme-de-terre_29228.aspx,0.0,0.0,78.0,Galette de pomme de terre,20 min,très facile,bon marché,4.0,"['4 pommes de terre moyennes', '2 oeufs', 'Persil', ""2 cuillères à soupe d'huile d'olive"", 'Poivre', 'Sel']","{'pomme': [4.0, 'unite'], 'oeuf': [2.0, 'unite'], 'persil': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'pomme': [4.0, 'unite'], 'oeuf': [2.0, 'unite'], 'persil': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",579.152,144.788,16 min,48 min,28 min,16,48,28
665,https://www.marmiton.org/recettes/recette_galettes-croustillantes-au-poisson_69116.aspx,4.5,2.0,231.0,Galettes croustillantes au poisson,23 min,très facile,bon marché,4.0,"['2 pommes de terre', '1 cube de court-bouillon', '2 carottes', '2 filets de lieu noir', '4 oeufs', '2 cuillères à soupe de farine', ""2 cuillères à soupe d'huile"", 'Poivre', 'Sel']","{'pomme': [2.0, 'unite'], 'bouillon': [1.0, 'unite'], 'carotte': [2.0, 'unite'], 'oeuf': [4.0, 'unite'], 'farine': [2.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'pomme': [2.0, 'unite'], 'bouillon': [1.0, 'unite'], 'carotte': [2.0, 'unite'], 'oeuf': [4.0, 'unite'], 'farine': [2.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",1510.324,377.581,41 min,2h5,1h15,41,125,75
666,https://www.marmiton.org/recettes/recette_galette-a-l-huile-d-olive_49254.aspx,2.5,2.0,47.0,Galette à l'huile d'olive,30 min,très facile,bon marché,4.0,"['500 g de farine', '1 cuillère à café de sel', ""15 cl d'huile d'olive"", 'Eau tiède']","{'farine': [500.0, 'g'], 'café': [10.0, 'g'], 'eau': [1, 'unite']}","{'farine': [500.0, 'g'], 'café': [10.0, 'g'], 'eau': [1, 'unite']}",1820.1,455.025,50 min,2h31,1h31,50,151,91
667,https://www.marmiton.org/recettes/recette_grosses-galettes-a-moi_73426.aspx,0.0,0.0,13.0,Grosses galettes à moi,1h30,très facile,bon marché,50.0,"['1 kg de farine fermantante', '200 g de levure de boulanger', '300 g de sucre', '4 oeufs', '250 g de beurre ou fama(idéal)', '20 g de sucre vanillé', '1/2 l de lait .']","{'farine': [1000.0, 'g'], 'sucre': [300.0, 'g'], 'oeuf': [4.0, 'unite'], 'beurre': [250.0, 'g'], 'sucre vanillé': [20.0, 'g'], 'lait': [1000.0, 'g']}","{'farine': [1000.0, 'g'], 'sucre': [300.0, 'g'], 'oeuf': [4.0, 'unite'], 'beurre': [250.0, 'g'], 'sucre vanillé': [20.0, 'g'], 'lait': [1000.0, 'g']}",7734.799999999999,154.696,17 min,51 min,30 min,17,51,30
